candidate_id,is_best_estimator,rank_test_score,mean_test_score,std_test_score,mean_fit_time,std_fit_time,param_subsample,param_reg_lambda,param_reg_alpha,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params_json
36,False,36,0.9971291408540416,0.0009066573193234,0.5264735221862793,0.0374393505349026,1.0,2.0,0.5,500,5,7,0.1,0.0,1.0,"{""colsample_bytree"": 1.0, ""gamma"": 0, ""learning_rate"": 0.1, ""max_depth"": 7, ""min_child_weight"": 5, ""n_estimators"": 500, ""reg_alpha"": 0.5, ""reg_lambda"": 2.0, ""subsample"": 1.0}"
37,False,37,0.9970709168087027,0.0010270121678758,0.0925127983093261,0.006588133592155,1.0,1.0,0.1,100,1,3,0.2,0.2,0.9,"{""colsample_bytree"": 0.9, ""gamma"": 0.2, ""learning_rate"": 0.2, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 100, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 1.0}"
38,False,37,0.9970709168087027,0.0010270121678758,0.1956034183502197,0.0087944092191659,0.9,2.0,0.0,200,1,5,0.1,0.1,1.0,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.1, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 2.0, ""subsample"": 0.9}"
39,False,39,0.9970609753654802,0.0010224404772399,0.1483950138092041,0.0286227157964319,0.9,1.0,0.0,100,3,4,0.1,0.3,0.7,"{""colsample_bytree"": 0.7, ""gamma"": 0.3, ""learning_rate"": 0.1, ""max_depth"": 4, ""min_child_weight"": 3, ""n_estimators"": 100, ""reg_alpha"": 0, ""reg_lambda"": 1.0, ""subsample"": 0.9}"
40,False,40,0.9970030951686564,0.000843767697779,0.2205492496490478,0.0086957479413187,0.8,1.0,0.1,200,1,7,0.1,0.1,0.8,"{""colsample_bytree"": 0.8, ""gamma"": 0.1, ""learning_rate"": 0.1, ""max_depth"": 7, ""min_child_weight"": 1, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.8}"
41,False,41,0.99699216948906,0.0009219197229891,0.1300739765167236,0.0099922936415098,1.0,1.0,0.0,100,1,4,0.05,0.0,1.0,"{""colsample_bytree"": 1.0, ""gamma"": 0, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 1, ""n_estimators"": 100, ""reg_alpha"": 0, ""reg_lambda"": 1.0, ""subsample"": 1.0}"
42,False,42,0.9969344787060508,0.0007628477713722,0.4329345703125,0.0209537891739103,0.8,1.0,0.0,500,3,4,0.1,0.3,0.8,"{""colsample_bytree"": 0.8, ""gamma"": 0.3, ""learning_rate"": 0.1, ""max_depth"": 4, ""min_child_weight"": 3, ""n_estimators"": 500, ""reg_alpha"": 0, ""reg_lambda"": 1.0, ""subsample"": 0.8}"
43,False,42,0.9969344787060508,0.0007628477713722,0.1871416091918945,0.0124671551872579,0.8,2.0,0.0,200,3,6,0.2,0.3,0.9,"{""colsample_bytree"": 0.9, ""gamma"": 0.3, ""learning_rate"": 0.2, ""max_depth"": 6, ""min_child_weight"": 3, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 2.0, ""subsample"": 0.8}"
44,False,44,0.9969243480319004,0.0008436509562681,0.2067272663116455,0.058217133687687,1.0,2.0,0.0,200,3,7,0.2,0.0,0.9,"{""colsample_bytree"": 0.9, ""gamma"": 0, ""learning_rate"": 0.2, ""max_depth"": 7, ""min_child_weight"": 3, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 2.0, ""subsample"": 1.0}"
45,False,45,0.996855827896247,0.0009483967492398,0.2455488204956054,0.0369266028756792,1.0,1.5,0.5,300,3,7,0.2,0.0,1.0,"{""colsample_bytree"": 1.0, ""gamma"": 0, ""learning_rate"": 0.2, ""max_depth"": 7, ""min_child_weight"": 3, ""n_estimators"": 300, ""reg_alpha"": 0.5, ""reg_lambda"": 1.5, ""subsample"": 1.0}"
46,False,46,0.996855731569295,0.0007556011054487,0.1232496261596679,0.0247304070963397,0.8,2.0,0.1,100,5,4,0.2,0.1,0.8,"{""colsample_bytree"": 0.8, ""gamma"": 0.1, ""learning_rate"": 0.2, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 100, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0, ""subsample"": 0.8}"
47,False,47,0.9967975073410696,0.0007460019591128,0.4768191814422607,0.0260868204338105,0.9,2.0,0.1,500,1,3,0.2,0.0,0.8,"{""colsample_bytree"": 0.8, ""gamma"": 0, ""learning_rate"": 0.2, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 500, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0, ""subsample"": 0.9}"
48,False,48,0.9967294598114652,0.0014612315169941,0.4263730525970459,0.0243891760277061,0.7,2.0,0.1,500,5,7,0.2,0.1,0.8,"{""colsample_bytree"": 0.8, ""gamma"": 0.1, ""learning_rate"": 0.2, ""max_depth"": 7, ""min_child_weight"": 5, ""n_estimators"": 500, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0, ""subsample"": 0.7}"
49,False,49,0.996728891609338,0.0007658150422605,0.1713713645935058,0.003427156383883,0.9,1.5,0.1,200,5,7,0.2,0.0,0.7,"{""colsample_bytree"": 0.7, ""gamma"": 0, ""learning_rate"": 0.2, ""max_depth"": 7, ""min_child_weight"": 5, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 1.5, ""subsample"": 0.9}"
50,False,50,0.9965246660755636,0.0012073673735982,0.4619070053100585,0.0075283547556961,0.7,2.0,0.0,500,1,3,0.2,0.0,0.7,"{""colsample_bytree"": 0.7, ""gamma"": 0, ""learning_rate"": 0.2, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 500, ""reg_alpha"": 0, ""reg_lambda"": 2.0, ""subsample"": 0.7}"
